Make,Model,Year,Mileage,Price,Fuel,Registration_City,Documents,Assembly,Transmission,Car_Age,Mileage_Per_Year
Suzuki,Bolan,2013,20000,850000,Petrol,Karachi,Original,Local,Manual,13,1428.5714285714287
Suzuki,Alto,2003,185000,595000,Petrol,Karachi,Duplicate,Local,Manual,23,7708.333333333333
Toyota,Corolla XLI,2019,43000,4050000,Petrol,Lahore,Original,Local,Manual,7,5375.0
Honda,City IVTEC,2019,96000,3950000,Petrol,Lahore,Original,Local,Automatic,7,12000.0
Toyota,Corrolla Altis,2002,315000,1750000,Petrol,Lahore,Original,Local,Automatic,24,12600.0
Suzuki,Mehran VXR,2019,33300,1250000,Petrol,Karachi,Original,Local,Manual,7,4162.5
Mitsubishi,Minicab Bravo,2020,143143,1900000,Petrol,Punjab,Original,Imported,Manual,6,20449.0
Toyota,Passo,2010,122000,2400000,Petrol,Karachi,Original,Imported,Automatic,16,7176.470588235294
Honda,Civic Prosmetic,2005,100000,1550000,Petrol,Karachi,Original,Imported,Automatic,21,4545.454545454545
Suzuki,Swift,2021,75000,2500000,Petrol,Islamabad,Original,Local,Manual,5,12500.0
Suzuki,Bolan,2014,12345,1050000,Petrol,Lahore,Original,Local,Manual,12,949.6153846153846
Hyundai,Santro,2006,85745,745000,Petrol,Lahore,Original,Local,Manual,20,4083.095238095238
Suzuki,Alto,2008,100000,710000,Petrol,Karachi,Original,Local,Manual,18,5263.1578947368425
Daihatsu,Cuore,2007,99999,760000,Petrol,Karachi,Original,Imported,Manual,19,4999.95
Hyundai,Santro,2006,262457,900000,Petrol,Lahore,Original,Imported,Manual,20,12497.952380952382
Suzuki,Mehran VXR,2006,34000,570000,Petrol,Sindh,Original,Local,Manual,20,1619.047619047619
FAW,X-PV,2015,123456,780000,Petrol,Lahore,Original,Local,Manual,11,10288.0
Toyota,Corolla GLI,2010,100000,2200000,Petrol,Lahore,Original,Local,Manual,16,5882.35294117647
Honda,Civic Prosmetic,2010,96000,2725000,Petrol,Islamabad,Original,Local,Automatic,16,5647.058823529412
Honda,City IVTEC,2020,99008,4000000,Petrol,Lahore,Original,Local,Automatic,6,14144.0
Toyota,Corolla XLI,2009,75000,1950000,Petrol,Lahore,Original,Local,Manual,17,4166.666666666667
Mitsubishi,Minica,2011,75000,1150000,Petrol,Karachi,Original,Imported,Manual,15,4687.5
Daihatsu,Mira,2014,87000,2385000,Petrol,Karachi,Original,Imported,Automatic,12,6692.307692307692
Daihatsu,Mira,2019,150000,2500000,Petrol,Islamabad,Original,Imported,Manual,7,18750.0
Honda,Civic Oriel,2013,144000,2530000,Petrol,Sindh,Original,Local,Manual,13,10285.714285714286
Suzuki,Swift,2010,150000,1800000,Petrol,Lahore,Original,Imported,Manual,16,8823.529411764706
Toyota,Corrolla Altis,2012,150000,3325000,Petrol,Sindh,Original,Local,Automatic,14,10000.0
Daihatsu,Cuore,2005,210000,650000,Petrol,Sindh,Original,Local,Manual,21,9545.454545454546
KIA,Spectra,2002,1234,520000,Petrol,Sindh,Original,Imported,Manual,24,49.36
Suzuki,Alto,2021,25000,2370000,Petrol,Islamabad,Original,Local,Manual,5,4166.666666666667
Toyota,Corolla XLI,2007,45000,1950000,Petrol,Lahore,Original,Local,Manual,19,2250.0
Hyundai,Santro,2001,200000,600000,Petrol,Sialkot,Original,Local,Manual,25,7692.307692307692
Daihatsu,Mira,2013,98000,2350000,Petrol,Karachi,Original,Imported,Automatic,13,7000.0
Honda,Civic Prosmetic,2007,140000,1575000,Petrol,Lahore,Original,Local,Automatic,19,7000.0
Suzuki,Alto,2014,54000,2450000,Petrol,Lahore,Original,Imported,Automatic,12,4153.846153846154
KIA,Spectra,2002,220000,2000000,Petrol,Karachi,Original,Imported,Automatic,24,8800.0
Daihatsu,Move,2014,12345,1875000,Petrol,Lahore,Original,Imported,Automatic,12,949.6153846153846
Toyota,Corolla GLI,2011,150000,2300000,Petrol,Lahore,Original,Imported,Manual,15,9375.0
Daihatsu,Cuore,2007,85000,685000,Petrol,Karachi,Original,Local,Manual,19,4250.0
Toyota,Corolla GLI,2018,130000,4200000,Petrol,Lahore,Original,Imported,Manual,8,14444.444444444445
Suzuki,Mehran VXR,2011,65000,885000,Petrol,Lahore,Original,Local,Manual,15,4062.5
Suzuki,Bolan,2009,100000,710000,Petrol,Karachi,Original,Local,Manual,17,5555.555555555556
Honda,City IVTEC,2019,42000,3525000,Petrol,Lahore,Original,Local,Manual,7,5250.0
Honda,City IVTEC,2009,86000,2100000,Petrol,Karachi,Original,Local,Manual,17,4777.777777777777
Suzuki,Cultus VXR,2022,60000,3200000,Petrol,Islamabad,Original,Local,Automatic,4,12000.0
FAW,V2,2015,83000,1585000,Petrol,Islamabad,Original,Imported,Manual,11,6916.666666666667
Toyota,Corolla XLI,2011,150000,1750000,Petrol,Lahore,Original,Local,Manual,15,9375.0
Daihatsu,Mira,2018,75000,3100000,Petrol,Karachi,Original,Imported,Automatic,8,8333.333333333334
Suzuki,Every,2015,165000,1360000,Petrol,Lahore,Original,Imported,Automatic,11,13750.0
Changan,Karvaan,2021,21000,2950000,Petrol,Islamabad,Original,Local,Manual,5,3500.0
FAW,X-PV,2018,80000,960000,Petrol,Lahore,Original,Local,Manual,8,8888.888888888889
Toyota,Corolla GLI,2011,123456,2250000,Petrol,Lahore,Original,Local,Manual,15,7716.0
Hyundai,Santro,2005,130000,975000,Petrol,Lahore,Original,Local,Manual,21,5909.090909090909
Honda,City IVTEC,2020,56000,3650000,Petrol,Lahore,Original,Local,Manual,6,8000.0
Toyota,Yaris,2020,57320,3470000,Petrol,Faisalabad,Original,Local,Manual,6,8188.571428571428
Suzuki,Cultus VXR,2003,53850,870000,Petrol,Lahore,Original,Imported,Manual,23,2243.75
Honda,City Aspire,2017,108000,3600000,Petrol,Lahore,Original,Local,Automatic,9,10800.0
Honda,City Vario,2007,100000,1850000,Petrol,Karachi,Original,Local,Automatic,19,5000.0
Honda,City IVTEC,2018,67000,3800000,Petrol,Islamabad,Original,Local,Automatic,8,7444.444444444444
Daihatsu,Cuore,2010,238000,1000000,Petrol,Sindh,Original,Local,Manual,16,14000.0
Suzuki,Every,2009,160000,1600000,Petrol,Lahore,Original,Imported,Automatic,17,8888.888888888889
Honda,City Aspire,2013,116000,2550000,Petrol,Lahore,Original,Local,Manual,13,8285.714285714286
FAW,V2,2016,70000,1215000,Petrol,Karachi,Original,Imported,Manual,10,6363.636363636364
Suzuki,Bolan,2009,100000,650000,Petrol,Karachi,Original,Local,Manual,17,5555.555555555556
Daihatsu,Mira,2016,70000,2550000,Petrol,Karachi,Original,Imported,Automatic,10,6363.636363636364
Suzuki,Swift,2011,186000,1695000,Petrol,Lahore,Original,Local,Manual,15,11625.0
Honda,Civic Prosmetic,2011,130000,2370000,Petrol,Islamabad,Original,Local,Automatic,15,8125.0
Suzuki,Wagon R,2021,19000,2790000,Petrol,Lahore,Original,Local,Manual,5,3166.6666666666665
Toyota,Corrolla Altis,2015,91000,3675000,Petrol,Lahore,Original,Local,Automatic,11,7583.333333333333
Suzuki,Every,2018,11111,1630000,Petrol,Lahore,Original,Imported,Automatic,8,1234.5555555555557
Suzuki,Bolan,2016,98000,1100000,Petrol,Sialkot,Original,Local,Manual,10,8909.09090909091
Changan,Alsvin,2022,27000,4075000,Petrol,Islamabad,Original,Local,Automatic,4,5400.0
Suzuki,Bolan,2017,99999,1400000,CNG,Rawalpindi,Original,Local,Automatic,9,9999.9
Suzuki,Alto,2007,300000,890000,Petrol,Lahore,Original,Local,Manual,19,15000.0
Toyota,Altis Grande,2019,67000,4700000,Petrol,Karachi,Original,Local,Automatic,7,8375.0
Daihatsu,Mira,2015,85000,2100000,Petrol,Karachi,Original,Imported,Automatic,11,7083.333333333333
Toyota,Corrolla Altis,2016,79000,3890000,Petrol,Karachi,Original,Local,Automatic,10,7181.818181818182
KIA,Picanto,2020,57000,2890000,Petrol,Lahore,Original,Local,Automatic,6,8142.857142857143
Toyota,Corrolla Altis,2010,146414,2500000,Petrol,Sindh,Original,Imported,Automatic,16,8612.588235294117
Honda,City IDSI,2004,260000,1550000,Petrol,Rawalpindi,Original,Local,Manual,22,11304.347826086956
FAW,V2,2018,64600,1490000,Petrol,Islamabad,Original,Local,Manual,8,7177.777777777777
Honda,City IDSI,2006,178000,1595000,Petrol,Lahore,Original,Local,Manual,20,8476.190476190477
Honda,Civic Oriel,2017,100000,4800000,Petrol,Islamabad,Original,Local,Automatic,9,10000.0
Daihatsu,Hijet,2014,123450,1400000,Petrol,Lahore,Original,Imported,Manual,12,9496.153846153846
Honda,Civic Oriel,2013,100000,3100000,Petrol,Karachi,Original,Imported,Automatic,13,7142.857142857143
Toyota,Corrolla Altis,2012,150000,3150000,Petrol,Karachi,Original,Local,Manual,14,10000.0
KIA,Classic,2002,13452,595000,CNG,Haripur,Original,Imported,Manual,24,538.08
Honda,Civic Prosmetic,2016,106000,4200000,Petrol,Lahore,Original,Local,Automatic,10,9636.363636363636
KIA,Picanto,2021,16000,2975000,Petrol,Islamabad,Original,Local,Manual,5,2666.6666666666665
Mercedes,E Class,2004,76000,4000000,Petrol,Islamabad,Original,Imported,Automatic,22,3304.3478260869565
Honda,Civic Oriel,2013,132000,3500000,Petrol,Lahore,Original,Local,Automatic,13,9428.57142857143
Toyota,Altis Grande,2014,112000,3800000,Petrol,Karachi,Original,Imported,Automatic,12,8615.384615384615
Suzuki,Mehran VXR,2016,50000,1090000,Petrol,Lahore,Original,Local,Manual,10,4545.454545454545
Suzuki,Cultus VXR,2011,81000,1080000,Petrol,Karachi,Original,Local,Manual,15,5062.5
Daihatsu,Cuore,2007,100000,975000,Petrol,Lahore,Original,Imported,Manual,19,5000.0
Honda,City IDSI,2001,78000,755000,Petrol,Karachi,Original,Imported,Manual,25,3000.0
KIA,Classic,2005,100000,580000,Petrol,Karachi,Original,Local,Manual,21,4545.454545454545
Daihatsu,Mira,2014,90000,2150000,Petrol,Lahore,Original,Imported,Automatic,12,6923.076923076923
Suzuki,Swift,2013,57778,1800000,Petrol,Karachi,Original,Local,Manual,13,4127.0
Honda,Civic Prosmetic,2005,101000,1725000,Petrol,Karachi,Original,Local,Automatic,21,4590.909090909091
Suzuki,Every,2012,200000,1700000,Petrol,Sindh,Original,Local,Manual,14,13333.333333333334
Suzuki,Mehran VXR,2002,150000,420000,CNG,Lahore,Original,Local,Manual,24,6000.0
Daihatsu,Mira,2018,5800,3500000,Petrol,Mirpur Khas,Original,Imported,Automatic,8,644.4444444444445
Changan,Alsvin,2022,36000,4375000,Petrol,Islamabad,Original,Local,Automatic,4,7200.0
Daihatsu,Cuore,2006,150000,780000,Petrol,Lahore,Original,Local,Manual,20,7142.857142857143
Suzuki,Swift,2018,95000,1550000,Petrol,Lahore,Original,Local,Manual,8,10555.555555555555
Hyundai,Santro,2000,1234,900000,Petrol,Lahore,Original,Imported,Manual,26,45.7037037037037
Honda,Civic Prosmetic,2014,65000,3400000,Petrol,Lahore,Original,Local,Automatic,12,5000.0
Honda,City Vario,2006,165000,1650000,Petrol,Karachi,Original,Local,Automatic,20,7857.142857142857
Daihatsu,Mira,2012,45000,800000,Petrol,Karachi,Duplicate,Imported,Automatic,14,3000.0
Hyundai,Santro,2007,2456,800000,Petrol,Karachi,Original,Imported,Manual,19,122.8
Daihatsu,Hijet,2013,107308,1575000,Petrol,Karachi,Original,Imported,Automatic,13,7664.857142857143
Hyundai,Santro,2004,103980,950000,Petrol,Punjab,Original,Local,Manual,22,4520.869565217391
Mitsubishi,Ek Wagon,2008,150000,1400000,Petrol,Lahore,Original,Imported,Manual,18,7894.736842105263
Daihatsu,Mira,2014,79000,2350000,Petrol,Lahore,Original,Imported,Automatic,12,6076.923076923077
Suzuki,Cultus VXR,2007,123456,810000,Petrol,Lahore,Original,Local,Manual,19,6172.8
Honda,Civic Prosmetic,2013,109000,3650000,Petrol,Lahore,Original,Local,Automatic,13,7785.714285714285
Honda,Civic Prosmetic,2015,167000,4000000,Petrol,Islamabad,Original,Local,Automatic,11,13916.666666666666
Honda,Civic Prosmetic,2012,110000,3155000,Petrol,Lahore,Original,Local,Automatic,14,7333.333333333333
Honda,City IVTEC,2015,81000,2900000,Petrol,Karachi,Original,Local,Manual,11,6750.0
Suzuki,Cultus VXR,2007,100000,800000,Petrol,Multan,Original,Imported,Manual,19,5000.0
Daihatsu,Cuore,2007,85000,810000,Petrol,Karachi,Original,Imported,Automatic,19,4250.0
Honda,City Aspire,2015,75000,2750000,Petrol,Karachi,Original,Local,Manual,11,6250.0
Suzuki,Mehran VXR,2015,50540,825000,Petrol,Karachi,Original,Local,Manual,11,4211.666666666667
Honda,Civic Prosmetic,2013,114000,2850000,Petrol,Karachi,Original,Local,Automatic,13,8142.857142857143
Honda,City IVTEC,2016,44000,2800000,Petrol,Karachi,Original,Local,Manual,10,4000.0
Suzuki,Wagon R,2018,100000,2000000,Petrol,Karachi,Original,Local,Manual,8,11111.111111111111
Changan,Alsvin,2022,29000,3650000,Petrol,Islamabad,Original,Imported,Automatic,4,5800.0
Toyota,Corolla XLI,2016,120000,3380000,Petrol,Islamabad,Original,Local,Manual,10,10909.09090909091
Toyota,Corolla GLI,2021,53000,3925000,Petrol,Karachi,Original,Local,Automatic,5,8833.333333333334
Daihatsu,Mira,2012,127000,2250000,Petrol,Karachi,Original,Imported,Automatic,14,8466.666666666666
Daihatsu,Mira,2013,76000,2050000,Petrol,Karachi,Original,Imported,Automatic,13,5428.571428571428
Suzuki,Bolan,2018,60000,1270000,Petrol,Karachi,Original,Imported,Manual,8,6666.666666666667
Suzuki,Every,2017,102000,2460000,Petrol,Islamabad,Original,Imported,Automatic,9,10200.0
Honda,Civic Prosmetic,2005,148739,1300000,Petrol,Karachi,Original,Imported,Automatic,21,6760.863636363636
Honda,City IVTEC,2013,196000,2700000,Petrol,Islamabad,Original,Local,Manual,13,14000.0
Daihatsu,Cuore,2009,90000,875000,Petrol,Karachi,Original,Local,Manual,17,5000.0
Honda,City Aspire,2015,114000,2975000,Petrol,Karachi,Original,Local,Automatic,11,9500.0
Toyota,Yaris,2022,25000,4300000,Petrol,Lahore,Original,Local,Manual,4,5000.0
Suzuki,Bolan,2007,100000,615000,Petrol,Karachi,Original,Local,Manual,19,5000.0
Honda,City IDSI,2016,100000,2000000,Petrol,Karachi,Original,Local,Automatic,10,9090.90909090909
Toyota,Corrolla Altis,2018,127000,4790000,Petrol,Islamabad,Original,Local,Automatic,8,14111.111111111111
Daihatsu,Cuore,2006,89000,715000,Petrol,Karachi,Original,Local,Manual,20,4238.0952380952385
Suzuki,Mehran VXR,2018,38000,1625000,Petrol,Lahore,Original,Local,Manual,8,4222.222222222223
Honda,Civic Prosmetic,2002,150000,1350000,Petrol,Lahore,Original,Local,Automatic,24,6000.0
Toyota,Corolla GLI,2017,84000,3500000,Petrol,Karachi,Original,Local,Automatic,9,8400.0
Chevrolet,Joy,2009,200000,880000,Petrol,Jhelum,Original,Imported,Manual,17,11111.111111111111
Daihatsu,Cuore,2006,85000,660000,Petrol,Karachi,Original,Imported,Manual,20,4047.6190476190477
Daihatsu,Cuore,2008,60482,750000,Petrol,Karachi,Original,Imported,Automatic,18,3183.2631578947367
Suzuki,Alto,2022,26000,2340000,Petrol,Karachi,Original,Local,Manual,4,5200.0
Hyundai,Santro,2005,156000,980000,Petrol,Lahore,Original,Imported,Manual,21,7090.909090909091
Toyota,Corolla GLI,2015,120000,3200000,Petrol,Karachi,Original,Local,Manual,11,10000.0
Mitsubishi,Ek Wagon,2014,198000,1660000,Petrol,Faisalabad,Original,Imported,Automatic,12,15230.76923076923
Changan,Karvaan,2021,5000,2300000,Petrol,Lahore,Original,Local,Manual,5,833.3333333333334
FAW,X-PV,2018,127481,811000,Petrol,Lahore,Original,Local,Manual,8,14164.555555555555
Suzuki,Swift,2022,10550,4630000,Petrol,Karachi,Original,Local,Automatic,4,2110.0
Toyota,Yaris,2021,29000,4350000,Petrol,Karachi,Original,Local,Automatic,5,4833.333333333333
Daihatsu,Mira,2019,65000,3600000,Petrol,Islamabad,Original,Imported,Automatic,7,8125.0
Suzuki,Wagon R,2019,48000,2010000,Petrol,Karachi,Original,Local,Manual,7,6000.0
Honda,City IVTEC,2015,87000,2750000,Petrol,Lahore,Original,Local,Manual,11,7250.0
Suzuki,Cultus VXR,2014,84500,1515000,Petrol,Lahore,Original,Local,Manual,12,6500.0
Changan,Karvaan,2020,15000,2250000,Petrol,Karachi,Original,Local,Manual,6,2142.8571428571427
Mercedes,C Class,2004,135000,2750000,Petrol,Sindh,Original,Imported,Automatic,22,5869.565217391304
Hyundai,Santro,2000,145687,620000,Petrol,Karachi,Original,Local,Manual,26,5395.814814814815
Suzuki,Mehran VXR,2019,100000,1450000,Petrol,Islamabad,Original,Imported,Manual,7,12500.0
Suzuki,Swift,2012,125000,2075000,Petrol,Lahore,Original,Local,Manual,14,8333.333333333334
Toyota,Corolla XLI,2012,151000,2230000,Petrol,Punjab,Original,Local,Manual,14,10066.666666666666
Honda,City IVTEC,2013,90000,2900000,Petrol,Islamabad,Original,Local,Manual,13,6428.571428571428
Toyota,Corolla XLI,2007,214000,1710000,Petrol,Lahore,Original,Imported,Manual,19,10700.0
Suzuki,Alto,2007,69571,780000,CNG,Lahore,Original,Local,Manual,19,3478.55
Honda,Civic Oriel,2019,100000,3250000,Petrol,Lahore,Original,Local,Automatic,7,12500.0
Suzuki,Bolan,2011,65000,1190000,CNG,Islamabad,Original,Local,Manual,15,4062.5
Honda,City IDSI,2000,1234,650000,Petrol,Karachi,Original,Local,Manual,26,45.7037037037037
Mitsubishi,Lancer,2005,180000,1300000,Petrol,Lahore,Original,Local,Manual,21,8181.818181818182
Hyundai,Santro,2007,100000,1190000,Petrol,Lahore,Original,Imported,Manual,19,5000.0
Suzuki,Baleno,2022,125000,1900000,Petrol,Islamabad,Original,Imported,Automatic,4,25000.0
Suzuki,Alto,2006,225008,600000,Petrol,Sindh,Original,Local,Manual,20,10714.666666666666
Honda,City IDSI,2007,246000,1680000,Petrol,Sindh,Original,Local,Manual,19,12300.0
Toyota,Corrolla Altis,2019,98000,4250000,Petrol,Karachi,Original,Local,Automatic,7,12250.0
Suzuki,Baleno,2002,175000,850000,Petrol,Lahore,Original,Local,Manual,24,7000.0
Daihatsu,Cuore,2011,93000,880000,Petrol,Karachi,Original,Local,Manual,15,5812.5
Suzuki,Wagon R,2021,32000,2800000,Petrol,Punjab,Original,Local,Manual,5,5333.333333333333
Honda,City IDSI,2006,108500,1550000,Petrol,Lahore,Original,Local,Automatic,20,5166.666666666667
Suzuki,Cultus VXR,2015,97500,1425000,Petrol,Karachi,Original,Local,Manual,11,8125.0
Hyundai,Santro,2006,125000,945000,Petrol,Faisalabad,Original,Imported,Manual,20,5952.380952380952
Toyota,Corolla XLI,2010,234567,2280000,Petrol,Sindh,Original,Local,Manual,16,13798.058823529413
Mercedes,C Class,2007,10000,4500000,Petrol,Islamabad,Original,Imported,Manual,19,500.0
Toyota,Corolla GLI,2017,172000,3750000,Petrol,Islamabad,Original,Local,Manual,9,17200.0
Honda,City IDSI,2005,159000,1380000,Petrol,Karachi,Original,Local,Manual,21,7227.272727272727
Suzuki,Swift,2022,28000,4250000,Petrol,Islamabad,Original,Local,Automatic,4,5600.0
Toyota,Corolla GLI,2009,140000,1970000,Petrol,Sindh,Original,Local,Manual,17,7777.777777777777
KIA,Spectra,2002,150000,460000,CNG,Karachi,Original,Imported,Manual,24,6000.0
Suzuki,Bolan,2017,58100,1275000,Petrol,Lahore,Original,Local,Manual,9,5810.0
Toyota,Corolla GLI,2012,82000,2410000,Petrol,Sindh,Original,Local,Manual,14,5466.666666666667
Toyota,Corolla XLI,2012,123456,2320000,Petrol,Lahore,Original,Local,Manual,14,8230.4
Honda,City IDSI,2005,206653,1300000,Petrol,Lahore,Original,Imported,Manual,21,9393.318181818182
Honda,City Aspire,2013,92000,2450000,Petrol,Sindh,Original,Imported,Automatic,13,6571.428571428572
Toyota,Corolla GLI,2017,66000,4350000,Petrol,Lahore,Original,Local,Manual,9,6600.0
Honda,City IVTEC,2013,170000,2500000,Petrol,Lahore,Original,Local,Manual,13,12142.857142857143
Suzuki,Bolan,2014,60000,780000,Petrol,Sindh,Original,Local,Manual,12,4615.384615384615
Toyota,Yaris,2021,50000,4200000,Petrol,Punjab,Original,Local,Automatic,5,8333.333333333334
Toyota,Corolla GLI,2012,200000,2260000,Petrol,Karachi,Original,Local,Manual,14,13333.333333333334
Mitsubishi,Minicab Bravo,2018,171000,1350000,Petrol,Lahore,Original,Imported,Manual,8,19000.0
Suzuki,Mehran VXR,2015,12345,1150000,Petrol,Islamabad,Original,Local,Manual,11,1028.75
Suzuki,Swift,2018,73000,2450000,Petrol,Lahore,Original,Local,Manual,8,8111.111111111111
Daihatsu,Mira,2019,85183,3700000,Petrol,Islamabad,Original,Imported,Automatic,7,10647.875
Hyundai,Santro,2006,180000,780000,Petrol,Karachi,Original,Local,Manual,20,8571.42857142857
Daihatsu,Mira,2017,70000,2400000,Petrol,Karachi,Original,Imported,Automatic,9,7000.0
Toyota,Altis Grande,2016,111111,3600000,Petrol,Karachi,Original,Imported,Manual,10,10101.0
Toyota,Passo,2011,65000,2450000,Petrol,Islamabad,Original,Imported,Automatic,15,4062.5
Suzuki,Alto,2011,84500,1190000,Petrol,Lahore,Original,Local,Manual,15,5281.25
Daihatsu,Mira,2012,75000,2000000,Petrol,Karachi,Original,Imported,Automatic,14,5000.0
Suzuki,Bolan,2011,75000,795000,Petrol,Multan,Original,Local,Manual,15,4687.5
Mitsubishi,Lancer,2006,172000,1400000,Petrol,Sindh,Original,Imported,Automatic,20,8190.476190476191
Daihatsu,Cuore,2007,87000,850000,Petrol,Sialkot,Original,Imported,Manual,19,4350.0
Honda,Civic Prosmetic,2002,200000,1350000,Petrol,Lahore,Original,Local,Automatic,24,8000.0
Suzuki,Mehran VXR,2010,87000,735000,Petrol,Faisalabad,Original,Local,Manual,16,5117.64705882353
Honda,Civic Prosmetic,2002,94532,1550000,Petrol,Sialkot,Original,Local,Automatic,24,3781.28
Suzuki,Mehran VXR,2016,4000,1140000,Petrol,Sindh,Original,Local,Manual,10,363.6363636363636
Mitsubishi,Lancer,2006,237000,1550000,Petrol,Lahore,Original,Imported,Automatic,20,11285.714285714286
Honda,City IVTEC,2009,90000,2150000,Petrol,Islamabad,Original,Local,Manual,17,5000.0
Toyota,Corolla XLI,2011,135000,2250000,Petrol,Lahore,Original,Local,Manual,15,8437.5
Honda,Civic Prosmetic,2011,108000,3375000,Petrol,Islamabad,Original,Local,Automatic,15,6750.0
Daihatsu,Mira,2018,123456,3300000,Petrol,Islamabad,Original,Imported,Automatic,8,13717.333333333334
